item_code,valuation_rate
MASKT01,11.52
MASKT02,12.63
MAXSW01,4.64
NBCOR01,42.86
PLCOV01,9.15
PLSEN01,4.69
PLSEN02,43.3
PSVER01,10.36
QZPAD03,3.62
RECEL01,0.85
RECEL02,0.75
RULER02,2.68
STAMP01,10.71
STICK01,0.49
SUB20A4,142.86
TBL1215,3459.82
TBL125C,2176.34
UNIOX01,7.28
VDRAW01,5.18
VISDB01,8.75
VTHEM01,4.91
VTHEM02,4.91
YELPD02,17.14
EVLPXRAY,7.5
MASMAK01,25.89
SPELLB01,3.71
SPELLB02,5.4
SUB20LONG,165.18
TAPEMAK02,15.18
PLSTCOVER02,10.71
GOXI,30.53
OMCA,49.2
DALAM,262.95
GORAC,17.81
VICOX,9.84
CEFD01,98.44
SEF120,44.2
SPAS10,41.99
VIT500,618.75
AFGL,139.91
KC5B,6.92
OCF6,7.68
OSC6,7.68
BAY06,57.95
BAY09,259.2
BAY14,132.46
BAY34,219.38
BAY35,322.01
DTB01,147.37
GSR01,78.66
KC5BR,6.92
MMB03,74.51
MMC03,130.8
MMC04,52.19
MMC07,33.48
MMC08,107.63
MMC10,74.51
MMC13,126.65
MMT01,90.22
MRM01,24.02
OCF50,99.33
OFF03,99.33
OFF10,110.09
OFF16,7.68
OFF17,7.68
OSC50,99.33
PL330,289.69
PMP01,173.84
BAYP01,198.66
BAYP02,292.19
BCHA01,43.88
BFIK01,292.19
BFIK02,198.66
BMAT01,80.31
BMAT02,44.73
BMIK03,175.58
GLAD01,192.32
GLAD02,192.32
GLAF05,177.99
GLAF07,177.99
GLAF08,177.99
KSP45N,126.25
KSPB45,126.25
PLOR01,289.69
ZIPB01,190.4
BAYCO01,18.04
BAYCO02,18.04
BAYCR01,198.66
BAYCR02,292.19
BAYWB01,322.01
BAYWB02,219.38
BLWB250,132.46
BLWB500,231.79
BMIS100,57.95
BMIS500,231.79
KSPBR45,126.25
KSPB17.5,55.58
KSPN17.5,39.6
NF22-163,7.68
NF22-164,99.33
NF22-165,7.68
NF22-166,120.85
NF23-149,409.73
nf24-116,7.68
nf24-117,110.09
nf24-128,83.66
KSPBR17.5,55.58
PANP01,11.11
PLA09,17.41
BGC02,182.63
BGC03,101.54
CAF01,182.82
CAF01,182.82
CAF01,182.82
CAF01,182.82
CAF02,108.85
CAF02,108.85
CAF02,108.85
CAF02,108.85
CAF03,72.32
CAF03,72.32
CAF03,72.32
CAF03,72.32
SEL31,108.85
SEL32,108.85
SEL39,383.51
SEL40,98.62
SEL41,98.62
SLD01,182.63
SLD01,182.63
SLD01,182.63
SLD01,182.63
HERC03,109.58
MAGN01,51.11
MAGN01,51.11
MAGN01,51.11
MAGN01,51.11
MAGN02,51.11
MAGN02,51.11
MAGN02,51.11
MAGN02,51.11
MAGN03,146.11
MAGN04,43.84
MAGN05,40.18
MAGN17,43.84
MAGN17,43.84
MAGN17,43.84
MAGN17,43.84
MAGN21,43.84
MAGT01,301.34
PADL01,7.32
SCMM01,182.63
SCMM02,101.54
SECM01,87.66
SEDD01,182.82
SEDD01,182.82
SEDD01,182.82
SEDD01,182.82
SEDD02,108.85
SEDD02,108.85
SEDD02,108.85
SEDD02,108.85
SEDD03,72.32
SEDD03,72.32
SEDD03,72.32
SEDD03,72.32
SEDD04,354.3
SELB01,182.63
SELB02,101.53
SELBP1,98.62
SELBP2,178.97
SELC01,215.51
SELC02,215.51
SELC03,248.38
SELC04,43.84
SELC04,43.84
SELC04,43.84
SELC04,43.84
SELC05,43.84
SELC05,43.84
SELC05,43.84
SELC05,43.84
SELC06,43.84
SELC06,43.84
SELC06,43.84
SELC06,43.84
SELCH1,101.54
SELH01,255.7
SELH01,255.7
SELH01,255.7
SELH01,255.7
SELH02,142.46
SELH02,142.46
SELH02,142.46
SELH02,142.46
SELH03,120.54
SELH03,120.54
SELH03,120.54
SELH03,120.54
SELH04,197.24
SELH04,197.24
SELH04,197.24
SELH04,197.24
SELH05,142.45
SELH06,105.92
SELH06,105.92
SELH06,105.92
SELH06,105.92
SELH07,142.45
SELH08,109.58
SELH08,109.58
SELH08,109.58
SELH08,109.58
SELH09,255.7
SELH09,255.7
SELH09,255.7
SELH09,255.7
SELH10,255.7
SELH10,255.7
SELH10,255.7
SELH10,255.7
SELH11,255.7
SELH11,255.7
SELH11,255.7
SELH11,255.7
SELH12,109.58
SELH14,120.54
SELP06,10.96
SEVR01,182.82
SEVR01,182.82
SEVR01,182.82
SEVR01,182.82
SEVR02,108.85
SEVR02,108.85
SEVR02,108.85
SEVR02,108.85
SEVR03,72.32
SEVR03,72.32
SEVR03,72.32
SEVR03,72.32
SEVR04,354.3
CORNE01,14.63
CORNE01,14.63
CORNE01,14.63
CORNE01,14.63
CORNE02,14.63
CORNE02,14.63
CORNE02,14.63
CORNE02,14.63
CORNE03,14.61
CORNE04,14.61
CORNE05,14.61
CORNE06,14.61
CORNE07,19.73
CORNE08,14.63
CORNE08,14.63
CORNE08,14.63
CORNE08,14.63
CORNE11,19.73
CORNE12,21.92
CORNE13,14.61
CORNE14,14.61
CORNE15,18.28
CORNE15,18.28
CORNE15,18.28
CORNE15,18.28
CORNE16,14.61
CORNE17,14.61
CORNE18,18.26
CORNE19,21.94
CORNE19,21.94
CORNE19,21.94
CORNE19,21.94
CORNE20,18.26
CORNE21,18.26
CORNE21,18.26
CORNE21,18.26
CORNE21,18.26
CORNE22,21.94
CORNE22,21.94
CORNE22,21.94
CORNE22,21.94
CORNE23,14.63
CORNE23,14.63
CORNE23,14.63
CORNE23,14.63
CORNE25,14.82
CORNE25,14.82
CORNE25,14.82
CORNE25,14.82
F22-001,7.31
F22-001,7.31
F22-001,7.31
F22-001,7.31
F22-002,14.63
F22-002,14.63
F22-002,14.63
F22-002,14.63
F22-003,11.69
F22-003,11.69
F22-003,11.69
F22-003,11.69
F22-004,11.69
F22-005,18.24
F22-005,18.24
F22-005,18.24
F22-005,18.24
F22-006,18.24
F22-006,18.24
F22-006,18.24
F22-006,18.24
F22-007,200.89
F22-008,84.02
F22-009,14.63
F22-009,14.63
F22-009,14.63
F22-009,14.63
F22-063,10.97
F22-117,164.37
F22-118,200.89
F22-119,164.37
F22-120,164.37
F22-121,200.89
F22-141,18.24
F22-141,18.24
F22-141,18.24
F22-141,18.24
F22-142,21.94
F22-142,21.94
F22-142,21.94
F22-142,21.94
F22-164,200.89
F22-164,200.89
F22-164,200.89
F22-164,200.89
F22-165,226.61
F22-165,226.61
F22-165,226.61
F22-165,226.61
F22-166,226.61
F22-167,51.11
F22-167,51.11
F22-167,51.11
F22-167,51.11
F22-168,29.25
F22-177,80.36
F23-001,0.01
F23-003,84.02
F23-003,84.02
F23-003,84.02
F23-003,84.02
F23-008,58.5
F23-016,0.01
F23-021,181.89
F23-021,181.89
F23-021,181.89
F23-021,181.89
F23-022,145.37
F23-022,145.37
F23-022,145.37
F23-022,145.37
F23-023,145.37
F23-023,145.37
F23-023,145.37
F23-023,145.37
F23-024,145.37
F23-024,145.37
F23-024,145.37
F23-024,145.37
F23-025,145.37
F23-025,145.37
F23-025,145.37
F23-025,145.37
F23-026,91.29
F23-026,91.29
F23-026,91.29
F23-026,91.29
F23-027,91.29
F23-027,91.29
F23-027,91.29
F23-027,91.29
F23-028,18.28
F23-028,18.28
F23-028,18.28
F23-028,18.28
F23-033,7.32
F23-033,7.32
F23-033,7.32
F23-033,7.32
F23-034,10.97
F23-034,10.97
F23-034,10.97
F23-034,10.97
F23-035,10.97
F23-035,10.97
F23-035,10.97
F23-035,10.97
F23-036,29.25
F23-047,108.85
F23-047,108.85
F23-047,108.85
F23-047,108.85
F23-048,108.85
F23-048,108.85
F23-048,108.85
F23-048,108.85
F23-049,108.85
F23-049,108.85
F23-049,108.85
F23-049,108.85
F23-051,226.61
F23-051,226.61
F23-051,226.61
F23-051,226.61
F23-053,226.61
F23-053,226.61
F23-053,226.61
F23-053,226.61
F23-054,145.37
F23-054,145.37
F23-054,145.37
F23-054,145.37
F23-055,91.29
F23-055,91.29
F23-055,91.29
F23-055,91.29
F23-056,14.63
F23-056,14.63
F23-056,14.63
F23-056,14.63
F23-057,182.82
F23-057,182.82
F23-057,182.82
F23-057,182.82
F23-087,145.37
F23-087,145.37
F23-087,145.37
F23-087,145.37
F23-088,145.37
F23-088,145.37
F23-088,145.37
F23-088,145.37
F23-089,145.37
F23-089,145.37
F23-089,145.37
F23-089,145.37
F23-090,181.89
F23-090,181.89
F23-090,181.89
F23-090,181.89
ICSAN01,14.61
MAGN019,51.11
MAGN019,51.11
MAGN019,51.11
MAGN019,51.11
MAGNO31,43.84
SEL2L01,226.61
SEL2L02,255.7
SEL2L03,226.61
SEL2L04,226.61
SELAV01,178.98
SELAV02,91.31
SELBC01,178.97
SELBC02,91.31
SELBC03,178.97
SELBC04,91.31
SELBD01,10.96
SELBD02,10.96
SELBF01,182.63
SELBF02,101.53
SELBF05,72.32
SELBI01,94.97
SELBI01,94.97
SELBI01,94.97
SELBI01,94.97
SELBI02,72.32
SELBI02,72.32
SELBI02,72.32
SELBI02,72.32
SELBI03,94.97
SELBI03,94.97
SELBI03,94.97
SELBI03,94.97
SELBI04,72.32
SELBI04,72.32
SELBI04,72.32
SELBI04,72.32
SELBI05,127.85
SELBI06,108.85
SELBI07,57.72
SELBI08,57.72
SELBI09,57.72
SELBI10,72.32
SELBI15,72.32
SELBP01,178.97
SELBP02,91.31
SELBR01,178.98
SELBR02,91.31
SELBS14,72.32
SELCC01,182.82
SELCC01,182.82
SELCC01,182.82
SELCC01,182.82
SELCC02,108.85
SELCC02,108.85
SELCC02,108.85
SELCC02,108.85
SELCC03,72.32
SELCC03,72.32
SELCC03,72.32
SELCC03,72.32
SELCC04,354.3
SELCC08,182.63
SELCC13,101.53
SELCD01,178.97
SELCD02,91.31
SELCH01,72.32
SELCH02,182.63
SELCK01,57.7
SELCKUM,108.85
SELCKUM,108.85
SELCKUM,108.85
SELCKUM,108.85
SELCL06,84.02
SELCL07,168.03
SELCL08,168.03
SELCL09,84.02
SELCL10,168.03
SELCL11,193.58
SELCL12,168.03
SELCM01,175.32
SELCO01,182.82
SELCO01,182.82
SELCO01,182.82
SELCO01,182.82
SELCO02,108.85
SELCO02,108.85
SELCO02,108.85
SELCO02,108.85
SELCO03,72.32
SELCO03,72.32
SELCO03,72.32
SELCO03,72.32
SELCU01,57.7
SELDP05,101.53
SELDP12,178.97
SELGC01,348.21
SELGH03,348.21
SELGS05,348.21
SELHE01,255.7
SELHE01,255.7
SELHE01,255.7
SELHE01,255.7
SELHH09,178.97
SELHH10,91.31
SELHT01,204.55
SELHT02,109.58
SELIC06,10.97
SELIC06,10.97
SELIC06,10.97
SELIC06,10.97
SELIC07,10.97
SELIC07,10.97
SELIC07,10.97
SELIC07,10.97
SELIC08,10.97
SELIC08,10.97
SELIC08,10.97
SELIC08,10.97
SELIC09,7.31
SELIC10,10.96
SELIC11,7.31
SELIC11,7.31
SELIC11,7.31
SELIC11,7.31
SELIC12,7.31
SELIC14,10.96
SELIC65,32.87
SELMB01,175.32
SELMB02,87.66
SELMG01,182.63
SELMG01,182.63
SELMG01,182.63
SELMG01,182.63
SELMG02,101.53
SELMG02,101.53
SELMG02,101.53
SELMG02,101.53
SELMG05,72.32
SELMG05,72.32
SELMG05,72.32
SELMG05,72.32
SELMP01,178.98
SELMP02,91.31
SELMS01,178.97
SELMS02,91.31
SELMT01,193.58
SELMT03,76.7
SELOR01,178.98
SELOR02,189.94
SELOR03,142.45
SELOR04,105.92
SELPC01,84.02
SELPC01,84.02
SELPC01,84.02
SELPC01,84.02
SELPC02,178.97
SELPC02,178.97
SELPC02,198.86
SELPC02,178.97
SELPC03,101.53
SELPC03,101.53
SELPC03,101.53
SELPC03,101.53
SELPC10,200.89
SELPC10,200.89
SELPC10,200.89
SELPC10,200.89
SELQB06,178.97
SELQB07,101.53
SELQR01,182.82
SELQR01,182.82
SELQR01,182.82
SELQR01,182.82
SELQR02,108.85
SELQR02,108.85
SELQR02,108.85
SELQR02,108.85
SELQR03,178.97
SELQR04,91.31
SELQR15,72.32
SELQR15,72.32
SELQR15,72.32
SELQR15,72.32
SELSP01,178.97
SELSP02,91.31
SELSU01,182.82
SELSU01,182.82
SELSU01,182.82
SELSU01,182.82
SELSU02,108.85
SELSU02,108.85
SELSU02,108.85
SELSU02,108.85
SELSU03,182.82
SELSU03,182.82
SELSU03,182.82
SELSU03,182.82
SELSU04,108.85
SELSU04,108.85
SELSU04,108.85
SELSU04,108.85
SELSU05,182.82
SELSU05,182.82
SELSU05,182.82
SELSU05,182.82
SELSU06,108.85
SELSU06,108.85
SELSU06,108.85
SELSU06,108.85
SELSU07,354.3
SELSUP5,248.38
SELTC03,178.97
SELTC04,91.31
SELTH01,182.82
SELTH02,182.82
SELTH02,182.82
SELTH02,182.82
SELTH02,182.82
SELTH03,182.82
SELTH03,182.82
SELTH03,182.82
SELTH03,182.82
SELTH04,383.51
SELTH05,182.82
SELTH05,182.82
SELTH05,182.82
SELTH05,182.82
SELTH07,168.03
SELTH08,168.03
SELTH08,168.03
SELTH08,168.03
SELTH08,168.03
SELTH31,383.51
SELUB01,175.32
SELUB02,87.66
SELUC11,108.85
SELUK01,182.63
SELUK02,101.53
SELUK03,72.32
SELWH01,204.55
SELWH02,109.58
SELYC01,178.97
SELYC02,91.31
f23-101,200.89
f23-101,200.89
f23-101,200.89
f23-101,200.89
f23-102,200.89
f23-102,200.89
f23-102,200.89
f23-102,200.89
f23-103,200.89
f23-104,84.02
f23-104,84.02
f23-104,84.02
f23-104,84.02
f23-105,84.02
f23-105,84.02
f23-105,84.02
f23-105,84.02
f23-106,84.02
f23-111,14.63
f23-111,14.63
f23-111,14.63
f23-111,14.63
f23-112,18.24
f23-112,18.24
f23-112,18.24
f23-112,18.24
f23-140,18.28
f23-140,18.28
f23-140,18.28
f23-140,18.28
f24-069,10.97
f24-069,10.97
f24-069,10.97
f24-069,10.97
f24-070,10.97
f24-070,10.97
f24-070,10.97
f24-070,10.97
f24-071,7.32
f24-071,7.32
f24-071,7.32
f24-071,7.32
f24-072,14.63
f24-072,14.63
f24-072,14.63
f24-072,14.63
f24-073,200.89
f24-073,200.89
f24-073,200.89
f24-073,200.89
f24-074,200.89
f24-074,200.89
f24-074,200.89
f24-074,200.89
f24-075,200.89
f24-075,200.89
f24-075,200.89
f24-075,200.89
f24-076,84.02
f24-076,84.02
f24-076,84.02
f24-076,84.02
f24-077,84.02
f24-077,84.02
f24-077,84.02
f24-077,84.02
f24-078,84.02
f24-078,84.02
f24-078,84.02
f24-078,84.02
f24-079,72.32
f24-079,72.32
f24-079,72.32
f24-079,72.32
f24-080,108.85
f24-080,108.85
f24-080,108.85
f24-080,108.85
f24-081,72.32
f24-081,72.32
f24-081,72.32
f24-081,72.32
f24-082,108.85
f24-082,108.85
f24-082,108.85
f24-082,108.85
f24-083,32.87
f24-083,32.87
f24-083,32.87
f24-083,32.87
f24-084,51.11
f24-084,51.11
f24-084,51.11
f24-084,51.11
f24-085,10.97
f24-085,10.97
f24-085,10.97
f24-085,10.97
f24-099,21.94
f24-099,21.94
f24-099,21.94
f24-099,21.94
f24-146,0
f24-146,0
f24-146,0
f24-146,0
f24-193,0
f24-193,0
f24-193,0
f24-193,0
f24-249,200.89
f24-249,200.89
f24-249,200.89
f24-249,200.89
f24-250,200.89
f24-250,200.89
f24-250,200.89
f24-250,200.89
f24-251,200.89
f24-251,200.89
f24-251,200.89
f24-251,200.89
f24-252,84.02
f24-252,84.02
f24-252,84.02
f24-252,84.02
f24-253,84.02
f24-253,84.02
f24-253,84.02
f24-253,84.02
f24-254,84.02
f24-254,84.02
f24-254,84.02
f24-254,84.02
f24-255,14.63
f24-255,14.63
f24-255,14.63
f24-255,14.63
F 23-052,226.61
F 23-052,226.61
F 23-052,226.61
F 23-052,226.61
SELABR01,178.98
SELABR02,91.31
SELCPU01,72.32
SELCRM01,145.37
SELCRM02,91.29
SELCRM03,145.37
SELCRM04,91.29
SELCUP01,14.63
SELCUP01,14.63
SELCUP01,14.63
SELCUP01,14.63
SELCUP02,14.63
SELCUP02,14.63
SELCUP02,14.63
SELCUP02,14.63
SELMEL01,7.31
SELSSC01,178.97
SELSSC02,178.97
SELSSC03,178.97
SELSSC04,72.32
SELSSC05,72.32
SELSSC06,72.32
SELSUP01,127.85
SELSUP02,127.85
SELSUP03,108.85
SELSUP04,108.85
SELSUP06,72.32
SELSUP08,108.85
SELSUP09,108.85
SELSUP10,108.85
SELSUP11,72.32
SELSUP13,178.97
SELSUP14,178.97
SELSUP15,178.97
SELSUP16,72.32
SELSUP17,72.32
SELSUP18,72.32
SELSUP19,101.53
SELSUP20,98.62
SELSUP21,101.53
SELUBM01,200.89
SELUBM01,200.89
SELUBM01,200.89
SELUBM01,200.89
SELUSE01,98.62
SELUSE02,178.97
SELBOOM03,11.69
SELBOOM03,11.69
SELBOOM03,11.69
SELBOOM03,11.69
SELBOOM05,11.69
SELBOOM05,11.69
SELBOOM05,11.69
SELBOOM05,11.69
SELBOOM07,11.69
SELBOOM09,11.69
SELCAFC01,182.82
SELCAFC01,182.82
SELCAFC01,182.82
SELCAFC01,182.82
SELHALO01,200.89
SELFREE450,0.01
SELSTRAW01,200.89
SELCRMSUP01,91.29
SELCRMSUP01,91.29
SELCRMSUP01,91.29
SELCRMSUP01,91.29
SELCRMSUP03,91.29
SELCRMSUP05,145.37
SELCRMSUP05,145.37
SELCRMSUP05,145.37
SELCRMSUP05,145.37
SELCRMSUP07,145.37
SELCRMSUP07,145.37
SELCRMSUP07,145.37
SELCRMSUP07,145.37
SELCRMSUP09,10.97
SELCRMSUP09,10.97
SELCRMSUP09,10.97
SELCRMSUP09,10.97
SELCRMSUP11,10.97
SELCRMSUP13,10.97
SELICSTRW01,32.87
COS01,168.48
ISO01,174.38
NUT12,201.88
POS01,168.48
POS06,167.72
SEN02,152.54
SEN14,147.23
SEN37,182.9
ERYC01,230.72
NUTR01,160.71
MAXIR01,231.43
PRI08,35.45
HM01,294.64
HM02,294.64
HM03,397.32
ALCBC01,220
ALCBC07,430
ALCBC09,366.07
ALCBC12,366.07
ALCBC14,66.96
SGC1,71.43
MIL04,45.36
MIL05,38.57
MIL06,67.14
MIL09,74.29
MIL12,34.29
MIL19,38.57
SHL01,535.71
SHEGAL,271.43
SHER01,87.86
SHAND01,85.71
SHERT01,71.43
nf23-263,300
OFC22-106,89.29
TOL13,7.8
TOL14,38.97
TUL12,9.35
m24-051,63.14
SIGMAB,7.99
SIGMAV,16.03
SSW01,6.34
SSW02,4.37
SSW04,8.97
SSW05,5.91
SSW06,19.25
SSW07,15.75
SSW10,46.21
SSW12,35.71
F22-011,20.34
F22-074,19.38
F22-075,10.21
GDET01,11.38
GHC01,33.04
GHG04,14
GHG05,14
GHG06,14
GHW02,32.81
KERA01,5.03
KERA02,5.03
KERA03,5.03
KERA04,3.94
KERA05,3.94
PSEAL,251.47
PSHINE,1309.15
PSTRIP,104.6
OFC22-026,747.32
OFC23-034,1504.29
OFC24-121,699.11
OFC22-014,2227.68
OFC22-015,713.39
UNIF01,535.71
UNIF02,535.71
UNIF03,357.14
UNIF04,357.14
UNIF05,535.71
UNIF06,535.71
NF22-021,401.79
NF22-076,151.79
NF22-083,107.14
NF22-092,26.34
NF22-287,580.36
NF22-304,419.64
NF23-148,75.89
m23-250,160.71
m23-251,232.14
m23-252,214.29
PROVI30,42.41
nf24-103,145.72
nf24-104,159.38
nf24-105,166.21
nf24-106,168.48
nf24-107,163.17
nf24-108,441.96
nf24-109,441.96
nf24-110,425.89
BLINK01,18750
MMS,15.63
BBMNG,26.32
BOY01,9.2
BOY02,6.12
BOY04,4.63
BOY05,6.12
BOY06,4.63
BOY07,4.63
BOY08,16.41
BOY09,16.41
BOY10,16.41
BOY11,16.41
BOY12,16.41
KOP30,10.54
MGI01,10.36
MGI02,9.51
MGI03,9.29
ENER01,7.32
KAST01,6.43
KCOF06,5.98
KCOF07,5.98
KCOF09,10.54
KODC01,7.59
ENERG02,7.32
ENERG03,4.31
f23-120,8.22
f23-121,5.71
f23-122,15.71
f23-123,54.29
f23-124,17.86
NF22-214,1102.68
NF22-260,254.46
NF22-261,200.89
OFC23-130,6245.54
FIBER1,10
FIBER2,31.25
FIBER3,31.25
I22-022,1205.36
H60,13.79
13562,30.31
EXT90,30.31
EXT96,14.64
EXT97,27.67
HYG01,13.25
HYG02,17.41
HYG03,27.36
HYG04,37.32
HYG05,68.21
HYG06,159.15
HYG07,37.99
HYG08,67.94
HYG09,25.18
HYG10,39.02
HYG11,34.55
MAX01,31.18
MAX02,53.7
MAX03,33.99
MAX04,57.38
MAX09,14.94
MAX10,26.41
MAX11,38.11
MAX15,42.65
MAX16,21.22
MAX17,23.39
MAX21,29.01
MAX22,49.15
MAX23,20.14
MAX37,24.25
ME460,57.38
MFC75,24.69
MSP90,39.62
SHK01,56.42
SHW01,63.35
SHW02,4.07
SHW03,63.35
SHW04,4.07
SK171,28.5
SKI65,158.8
SKS65,32.91
SWA50,88.04
SWAFC,23.3
SWAP1,114.28
SWAP2,217.73
SWC20,82.62
SWL01,87.43
SWL02,82.62
SWL03,61.75
SWL04,114.28
SWL05,162.21
SWS01,34.96
SWS02,63.26
SWS90,46.94
VIT19,64.35
VIT20,92.93
VIT30,25.99
VIT48,80.33
VIT49,80.33
VIT50,80.33
VIT51,41.91
VIT52,64.05
VIT53,41.91
VIT54,64.05
VIT55,41.91
VIT56,64.05
VIT67,40.75
VIT68,52.44
VIT69,52.44
VIT70,52.44
VIT99,53
ADVC7G,23.3
ADVRW7,23.3
EXT100,20.14
FLAW01,20.14
MCC10F,19.7
MFC135,37.67
MFW25G,27.71
MZRO01,60.15
SGC125,26.68
SPWH02,61.75
SSGG50,15.33
SSGY50,15.33
SWAG65,45.51
SWAG90,61.36
SWAP50,66
SWCL20,47.72
EPCL100,47.72
FUJJ100,84.84
SCHP100,45.47
SCSGC50,15.33
SWAL100,162.21
SWPL200,110.3
EGPCL100,54.74
SLSPF202,146.59
SWNPMS55,17.89
nf24-083,31.18
nf24-084,53.7
nf24-085,33.99
nf24-086,57.38
nf24-168,167.23
nf24-169,151.12
nf24-170,63.26
nf24-184,20.31
HEA65%150,22.72
HEA65%250,32.46
MPFCPRB75,26.41
EOPCALLO50,27.89
MPFCPRB135,39.84
OFC24-053,2901.79
MSM2,180.8
MGB30,6.43
MGO30,2.68
MIN17,18.08
MP150,175.18
MP300,311.79
MGOI30,3.21
SHAO01,52.24
SHAO02,0
MPPC120,73.93
CGON01,13800
CGON02,13400
CGON03,6696.43
CGON04,12200
CGON05,11800
CGONO9,7500
FCS3L2,900
FCS4L1,1150
FOLT01,1249.96
m24-260,227.11
HIB5,583.13
LYTE,14.78
OB50,138.17
DUO01,634.99
FER30,6.96
HIB01,351.02
HIB02,458.55
MARP5,203.92
OIL02,216.58
FEPC01,7.17
FER120,116.35
FER121,169.73
FERN10,19.51
FERN60,52.48
HYAB01,538.85
KIDD01,68.67
KIDD02,132.66
OILA30,162.65
OILA31,649.72
FER1202,101.06
FER3010,4.52
FERID01,6.96
FERID03,6.96
FERID04,6.96
M22-041,9.83
M22-051,204.13
M22-060,232.11
OFC22-099,2116.07
OFC22-100,2116.07
NPP,106.38
BNDC,4.02
BPCS,17.99
CBND,17.72
EXBL,8.04
FS50,20.54
PB01,3.8
PTTR,306.61
SCDS,118.75
STPE,286.47
ARCHL,63.62
BC114,17.72
BRMOG,3.39
BSHRT,126.79
DESK9,178.57
EEP01,52.5
HBW01,3.48
HBW04,2.32
HBW05,2.5
HBW06,2.32
LAMAC,3877.32
MECSP,18.3
NEXTD,8.04
NTSTN,9.6
PUSHC,3125
RB300,46.43
SBLDE,13.79
SMMPS,107.14
STJOY,28.57
BIND01,60.71
BRED01,3.35
CELLHI,13.13
CERH01,27.72
COMN01,11.7
CORT02,10.09
ENVB01,1.79
ENVL01,2.68
ERAR01,12.63
HISTAB,37.5
INST01,10.71
INST02,10.71
LAM001,879.46
LAM002,1040.18
MAIL01,13.39
MHC400,84.82
PANC01,4.46
PANC02,3.35
PCIL01,5.45
PLOT01,51.79
PUNC01,371.43
PUSH01,21.7
PVIN01,16.96
PVIN02,8.93
REC001,35.27
SCT001,9.02
SLID01,3.26
SS264H,42.77
SS273V,38.88
STMX01,282.37
STPM35,53.57
TAPB01,43.13
TSGL40,6.74
WBRD01,41.47
WBRD02,41.47
WBRD03,41.47
DONGP04,10.27
KRAFT01,8.04
PERBR01,26.96
PKDIS01,76.96
SCISS01,42.28
NF22-057,10.71
NF22-072,37.5
NF22-073,5.89
NF22-153,27.68
NF22-215,52.68
NF22-276,27.9
NF22-277,203.57
NF22-278,573.21
NF23-119,18.75
NF23-122,4.46
NF23-128,19872.32
NF23-144,87.5
NF23-151,10.71
NF23-152,10.71
NF23-162,2.68
NF23-176,71.43
NF23-177,44.11
NF23-196,40.18
NF23-197,13.84
NF23-227,16.74
NF23-229,13.39
NF23-230,26.61
NF24-187,33.04
NF24-188,53.57
nf23-236,20.98
nf23-245,25
nf23-246,96.43
nf23-247,8.35
nf23-256,17.41
nf24-006,15.18
nf24-007,26.96
nf24-008,31.25
nf24-009,78.57
nf24-028,26.96
nf24-029,18.75
nf24-069,91.07
nf24-101,32.14
nf24-102,32.14
DONGREF01,14.29
DONGREF02,10.71
DONGREF03,10.27
OFC22-009,140.18
OFC22-029,146.43
OFC22-094,111.7
OFC23-060,3.13
OFC23-065,76.79
OFC23-100,16.52
OFC24-073,252.68
OFC24-102,8.93
NFD-000000001,53.57
NFD-000000029,0
22383,1696.43
22384,1696.43
OFC22-111,66.96
LVS130,37.5
SPAC01,2.56
DIC500,34.65
ENCO02,370.01
PAR250,40.95
M22-119,342.86
M22-120,300
M22-121,521.43
M22-122,910.71
HOL05,12.72
HOL06,17.81
HLM360,50.89
HOLD01,25.87
HOLD02,31.39
HOLD03,23.32
HOLD04,24.6
HOLD05,33.08
HOLD06,34.35
HOLD07,16.54
HOLD08,44.54
HOLM01,32.23
HOLV01,21.2
CC15,5.41
CC25,8.33
CC40,13.46
HBP01,153.87
HBP02,77.44
HBP03,94.29
HBP04,187.6
HBP05,32.16
HBP06,197.59
HBP07,99.31
HBP08,33.87
HBP09,86.04
HBP10,171.43
103972,133.38
CARE03,159.43
CARE04,159.43
CARE05,17.32
CCOT01,32.42
HCB300,48.52
LUDY03,3.2
HAPPY02,3.99
HAPPY03,9.96
HAPPY04,17.42
HAPPY05,26.56
HAPPY06,307.71
HAPPY07,18.51
HAPPY08,58.66
HAPPY09,21.53
HAPPY11,24.57
HAPPY12,77.54
HAPPY13,27.38
HAPPY24,342.86
HAPPY25,23.11
HAPPY26,68.66
HAPPY27,168.31
HAPPY28,26.39
HAPPY29,78.32
HAPPY30,191.99
HAPPY31,28.9
HAPPY32,85.74
HAPPY33,210.11
HAPPY34,31.16
HAPPY35,92.42
HAPPY36,226.53
HAPPYP01,29.45
nf24-133,298.48
SB80,78.57
SB83,78.57
SGB01,78.57
f24-025,75.89
AJI01,7.84
AJI03,27.32
AJI05,14.94
CHAM03,19.51
HANS01,79.42
HANS02,3.96
HANS03,44.88
HANS04,72.65
HANS05,3.96
HANS06,47.13
HANS07,79.42
HANS08,3.96
HANS09,47.13
LIFED3,8.35
AROMA01,84.82
AROMA02,84.82
AROMA03,84.82
C095,385
22273,297
22274,297
22275,540.18
22276,1758.04
22277,1595
22359,627
22367,48
22398,286
22438,138.39
22473,385
22643,242
22644,352
22645,494.64
22690,545
22691,308
22692,292
22693,418
22694,143
22695,339.29
22696,286
22697,913
22698,462
22699,138.39
22700,825
22701,385
22731,352
BAND4,51
FJ4X2,407
SFO95,385
100079,242
100120,33
100121,33
100241,77
100242,94
100277,241.96
